UUID,Soubory,Typ,Původní/jiné označení -  Archivní jednotka,Původní/jiné označení -  Inventární číslo,Původní/jiné označení -  Bod schůze,Původní/jiné označení -  Signatura,Ukládací jednotka - typ,Ukládací jednotka - hodnota,Obsah
f356058c33b5449286015b382e06ea78,,složka,409,,9,,svazek,322,Předběžný návrh na termín svolání XII. sjezdu KSČ a časový rozvrh některých hlavních politických akcí do konce roku 1962
4cb569d0239044e6ac623c6667b50cca,,složka,409,,10,,svazek,322,Prohloubení práce s ústředním aktivem Ústředního výboru KSČ
a2ade1fc70e64d48a6be99c34f2b118f,,složka,409,,11,,svazek,322,Usnesení Ústředního výboru KSČ k zahájení stranického školení 1961-1962
6da6441694b44c11ab416517a7e40fdc,,složka,409,,12,,svazek,322,Uložení ostatků Václava Kopeckého v Národním památníku na hoře Vítkově
9a4f24da4125413696342c95257c4861,,složka,409,,13,,svazek,322,Delegování představitelů strany a vlády na shromáždění vojenských útvarů konaných u příležitosti Dne Československé lidové armády
876d27523fac401da7145af271336f93,,složka,409,,14,,svazek,322,"Návrh na zavedení stranického řízení se skupinou, která vyzrazovala stranické informace"
2424eacacba647648dd70b12adbc5745,,složka,409,,15,,svazek,322,"Životní jubilea Stanislava Mlejnka, Josefa Krosnáře a Josefa Borůvky"
c5d2651e92214e6c98ae22416747d6c6,,složka,409,,16,,svazek,322,Povýšení generálů a jmenování důstojníků Československé lidové armády do hodností generálů
5d73a5256d6e4435ab8666ee78323f1b,,složka,409,,17,,svazek,322,"Propůjčení vyznamenání útvarům, kolektivům a vojákům Československé lidové armády u příležitosti oslav Dne československé lidové armády 1. 10. 1961"
708b47036f364a23a4b85804788b0bf6,,složka,409,,18,,svazek,322,Schválení Josefa Huška do funkce předsedy Ústředního výboru Svazu protifašistických bojovníků
28e6ac2d50c844c7b0cf3850269daf4e,,složka,409,,19,,svazek,322,"Dokument ""Československo a mírová smlouva s Německem"""
01eb668b36094bc7acc2635036cb48a3,,složka,409,,20,,svazek,322,Výsledky druhé konzultace mezi plánovacími orgány ČSSR a PLR o otázkách rozvoje národního hospodářství a ekonomické spolupráce mezi oběma zeměmi do roku 1980
b0caaaf3f99c44b5915159383140e131,,složka,409,,22,,svazek,322,Určení generální dodavatele stavebních prací při výstavbě závodů na výrobu drůbežího masa a vajec ve Středočeském kraji ve Xaverově u Prahy
0c73042547584c00940da554b76c3893,,složka,409,,21,,svazek,322,Pozvání mise dobré vůle Republiky Dahome do ČSSR
073b4ef61d2d4e96bd46571156840458,,složka,409,,23,,svazek,322,Průběh a výsledky VII. zasedání Československo-polského výboru pro hospodářskou a vědeckotechnickou spolupráci
146e14fa6a8d48e5bfac63d78577bd3b,,složka,409,,24,,svazek,322,Dopis Ústředního výboru KSSS Ústřednímu výboru Komunistické strany Číny o dokumentu USA o odzbrojení (ústně)
47e2be5d342c4d899a6b636331107da0,,složka,409,,25,,svazek,322,Stanovisko Ústředního výboru KSČ k dopisu Ústředního výboru Albánské strany práce ze 6. září 1961 (ústně)
c91ef0f67f2d4087b149dd32fefb3c33,,série,,,,,,,K informaci
645904986b3f4b66bfbe2f00d7c0da29,,složka,409,,1inf,,svazek,322,Dopis vlády Albánské lidové republiky vládě ČSSR z 12. 7. 1961
a48872b50af3450a9778b31c38c63120,,složka,409,,2inf,,svazek,322,Dopis Ústředního výboru Bulharské komunistické strany Ústřednímu výboru Albánské strany práce
d0a012efa73448379d638e935bffc4f2,,složka,409,,3inf,,svazek,322,Technická data mikrobusu vyrobeného v Tatře Kopřivnice
5bef29b7460044358f1ae550f25b43db,,série,,,,,,,Schůze Politického byra KSČ ze dne 26. září 1961
d852924166164871b58cb41053b55ad8,,série,,,,,,,Program
27145aeb46b34c27a25ae0bcba1881a4,,složka,410,,0,,svazek,323,Zápis
7a7bb326941144078052bdbfb91bf12d,,složka,410,,1,,svazek,323,Výsledky 9. a 10. zasedání porady představitelů členských států v Rady vzájemné hospodářské pomocí
4786d930164c4043b226ae7dcb52266f,,složka,410,,2,,svazek,323,Zpráva o mnohostranném jednání s Republikou Kuba v Moskvě dne 16. 9. 1961 a návrh směrnic pro další postup
4360e60bf09447f293e398124216a33f,,složka,410,,3,,svazek,323,Směrnice pro jednání předsedů plánovacích orgánů o pomoci NDR
c3e620db3aa8451d8c3797159e6ed3f3,,složka,410,,4,,svazek,323,Uzavření Protokolu č. 2 s PLR o vzájemných dodávkách speciálního materiálu v roce 1962
27a86ae35098476fb721315be3fa9de1,,složka,410,,5,,svazek,323,Postup při jednání o úhradách za odborníky vysílané v souvislosti s dodávkami zboží do SSSR a do ostatních zemí socialistického tábora
06ed9acda4ad4b13bba913a8c93df3a2,,složka,410,,6,,svazek,323,Provádění pojištění zákonné odpovědnosti za škody způsobené provozem motorových vozidel
88ced203eb964ebead21d54a561aa189,,složka,410,,7,,svazek,323,Bytová sazba topných plynů pro soukromé odběratele
97972ac830be4762867a5c6545a04901,,složka,410,,8,,svazek,323,Pozvání francouzského spisovatele Louise Aragona a jeho manželky Elsy Trioletové do ČSSR
9bc6bb6a528a40ce861be1094bc76f77,,složka,410,,9,,svazek,323,Přijetí rakouského novináře Rudolfa Danzingera československými představiteli
1659501c36a440bbabb3c6f4edb00199,,složka,410,,10,,svazek,323,Rozkaz ministra národní obrany ČSSR ke Dni Československé lidové armády
060cdfd085cb4258836abc3cab79f94e,,složka,410,,11,,svazek,323,Delegace strany a vlády na slavnostní shromáždění v Parku kultury a oddechu Julia Fučíka u příležitosti Dne Československé lidové armády
66fad437340d454797e4f247709d423c,,složka,410,,12,,svazek,323,"Odhalení ""Památníku vítězství"" na vrchu Polom u Žiliny"
5bb0ae19dfe1497db841c2a205b37caf,,složka,410,,13,,svazek,323,Ustanovení generálů a důstojníků v Československé lidové armády za mimořádných opatření
cac074aa903a484292779dcd33e39c92,,složka,410,,14,,svazek,323,Kádrové návrhy MInisterstva těžkého strojírenství
7c12e133c8314b178a5f3be12f765112,,složka,410,,15,,svazek,323,Složení ústřední volební komise pro volbu soudců okresních soudů
0e0ae9aad7a9458b8af4a850448f9abb,,složka,410,,16,,svazek,323,Záležitost Jozefa Čabelky (ústně)
dc44d1d2fadb4b45bd7cecfd863b3499,,složka,410,,17,,svazek,323,Dopis Ústředního výboru KSSS o odpovědi Ústřednímu výboru Komunistické strany Číny (ústně)
2a171760fe8a43c5af96591d0584dc5b,,série,,,,,,,K informaci
7b217171298c4cdc8e3dab812ee0f3d4,,složka,410,,1inf,,svazek,323,Záznam z jednání mezi prezidentem Kuby Dr. C. Dorticosem a prezidentem ČSSR Antonínem Novotným
e69791b58d0b4847a61b31d18389a6fe,,série,,,,,,,Schůze Politického byra KSČ ze dne 3. října 1961
e87fce7efedb4a9a8ec625e6a5f32fca,,série,,,,,,,Program
d47a520af0bf48ba9f0a32aefda0c338,,složka,411,,0,,svazek,323,Zápis
4006696095534279a524e48a016bcf72,,složka,411,,1,,svazek,323,Zajištění výroby oceli LDHT pro výrobu torsních tyčí
f62136416ed84435a0c1237512e0dd02,,složka,411,,2,,svazek,323,Nedostatky v dodržování pracovní doby ve stavebnictví
9819b1504abb4e06aee97fe4bcfa1084,,složka,411,,3,,svazek,323,Zpracování pilin v národním podniku Bučina Zvolen
80ce5e611349428f9d9e68ccab1a2c5f,,složka,411,,4,,svazek,323,Výstavba a propojení plynovodů mezi ČSSR a NDR v trase Ústí nad Labem - Dohlen
0861a5302f65479cbdf50de7307d3f8b,,složka,411,,5,,svazek,323,Současný stav v sesuvu půdy v Handlové
d417e89f376f4484900ac489e2af441d,,složka,411,,6,,svazek,323,Závěrečný postup jednání o Protokol o výměně zboží a platech s ČLR na rok 1961
1a3ee8653bed4ecc88e9f9e22e1d6584,,složka,411,,7,,svazek,323,Výsledky jednání československé delegace s nigerijskou vládní delegací
6dd076e7c3b941f0849577da2697bdc2,,složka,411,,8,,svazek,323,Zpráva o návštěvě mise dobré vůle Republiky Niger v ČSSR a návrh na vyslání československé delegace do Nigeru
bedf2709e9bc4c0eaa388fa6bf1095ca,,složka,411,,9,,svazek,323,Pozvání oficiální delegace dánského parlamentu k návštěvě ČSSR
d56af9902a7a4088b46102069382711c,,složka,411,,10,,svazek,323,Informace k článku o Číně zveřejněném v časopise Československý voják
fef345e8b3934382b82c3cb91aea6326,,složka,411,,11,,svazek,323,Závěry a kádrová opatření k porušování stranické a státní disciplíny v okrese Liptovský Mikuláš
d8537e58e7eb4d51b289fa79b57648a4,,složka,411,,12,,svazek,323,Uspořádání mírové manifestace a propůjčení vyznamenání pracovníkům na stavbě elektrárny Mělník
c902c64ed03f4f72b2e7f7cd67d519c4,,složka,411,,13,,svazek,323,Přijetí bulharských řádů československými občany
beeb1f97efea42ab814dafe9d62b15a8,,složka,411,,14,,svazek,323,Udělení čestného doktorátu Vysoké školy technické v Drážďanech rektoru Českého vysokého učení technického profesoru Dr. Ing. Františku Brabcovi a profesoru Dr. Ing. Zdeňku Přikrylovi
b1b73a9720fd49049bcf14c4bae3c307,,složka,411,,15,,svazek,323,Zřízení společné československo-polské konstrukčně projekční kanceláře pro zajištění spolupráce ve vývoji a výrobě nákladního automobilu kategorie 8-10 tun
0098b9c4ad734375be1bfdd2c469949e,,složka,411,,16,,svazek,323,Zpráva o zásobování obyvatelstva uhlím
bc75f8e84d82475e9348c8be454fea3e,,složka,411,,17,,svazek,323,Dopis Ústředního výboru Jednotné socialistické strany Německa
b42dceb2e97b434bae3ab78b32a024da,,složka,411,,18,,svazek,323,Personální návrhy Ústředního úřadu státní kontroly a statistiky a doplnění kádrového pořádku
f40fa1a6f8274eb5b23730f80ca77cd5,,složka,411,,19,,svazek,323,Předčasné propuštění některých vojáků 2. ročníku v základní službě a nadpočetných důstojníků v záloze
8ec7cff62d54415baabc083fb98f24b5,,složka,411,,20,,svazek,323,Změna usnesení Politického byra Ústředního výboru KSČ o vyznamenání Luise Aragona
22ebc3ee92314c7f96d41c7d2dc165c8,,složka,411,,21,,svazek,323,"Záznam z rozhovoru se Feiselem z Komunistické strany Sýrie; záznamy Ústředního výboru KSSS (o návštěvě Džaváharlála Nehrúa a Nikity Chruščova, o besedě Andreja Gromyka se státním tajemníkem USA Ruskem, o besedě sovětského velvyslance v Pekingu Štěpana Červoněnka se Čou-En-lajem, o přijetí Paul-Henri Charles Spaaka Nikitem Chruščovem a sdělení sovětské vlády vládě Albánské lidové republiky)"
1d337efc2ac2416d9c2f50f52242e9b2,,série,,,,,,,K informaci
657f975f258f4aa4b8f33a38f808121d,,složka,411,,1inf,,svazek,323,"Záznam o rozhovoru prezidenta republiky s úřadujícím předsedou Prozatímního lidového poradního shromáždění a ministrem pro výstavbu, základní průmysl a těžbu Indonéské republiky Chaerul Salehem na Pražském hradě"
cec7f9e600a5457292209b864994462b,,série,,,,,,,Schůze Politického byra KSČ ze dne 10. října 1961
616a8ab6acbe4ef6a1b4de2f0bddf616,,série,,,,,,,Program
a721f1bdc6ec480c85cef1c397d8da03,,složka,412,,0,,svazek,324,Zápis
a322b9b5fde9418aa8c5f624a0aa6669,,složka,412,,1,,svazek,324,Přerušení zkušebního zkracování pracovní doby
1c04d92d66cf454ba8064981808c0ccc,,složka,412,,2,,svazek,324,Opatření k celkovému řešení problematiky ostravské-karvinského revíru
97402edcf80340bfaac3c62166265fcc,,složka,412,,4,,svazek,324,Hlavní problémy a příčiny neúspěchu v uvádění nového energetického bloku 100 MW v elektrárně Tisová do provozu
7289b0248dd24273a435268420028622,,složka,412,,5,,svazek,324,Vyhodnocení přestavby mzdových a platových soustav v odvětví spojů
ec7f02d19580458db254edec27b5160f,,složka,412,,7,,svazek,324,Průběh a stav prací na hypotéze rozvoje hospodářství na území hlavního města Prahy
a5597e72643e4be6b9ca49ad17220e86,,složka,412,,8,,svazek,324,Další postup zavádění nákupu a vracení mléka dosud spotřebovaného v socialistických zemědělských závodech ke krmení
d92d5ff889624615b3c49de789a4ba0f,,složka,412,,9,,svazek,324,"Průběh polních prací a nákupu obilovin, brambor a cukrovky"
73f094c4023040f6906ceb13454a9cee,,složka,412,,10,,svazek,324,Současná situace a další rozvoj služeb prádelen a chemických čistíren
29a87875c60c46bcb71f55fbf9112e25,,složka,412,,11,,svazek,324,Pokladní plán Státní banky československé na 4. čtvrtletí 1961
d99d1cd3b6e3463791b0c5a48162c6fe,,složka,412,,12,,svazek,324,Rozbor práce finančních orgánů Středoslovenského kraje na úseku zemědělském
62c48a29b6e74f22a556835a22c82c81,,složka,412,,13,,svazek,324,Situace v plánu zahraničního obchodu na rok 1961
c02c7bdf6f4d4b5ab7336ef33ce0e4a4,,složka,412,,14,,svazek,324,Výsledky jednání předsedů plánovacích orgánů o pomoci NDR
1c2b0a305c404f1ca866e1fa8d26b82c,,složka,412,,15,,svazek,324,Výsledky jednání s Republikou Kuba v Moskvě dne 29. 9. 1961
065281af7e1547549eecc57c637d3cf3,,složka,412,,16,,svazek,324,Vztahy k Albánské lidové republice po státní linii
744e0a9f12144354a6c875e2edb3ec52,,složka,412,,17,,svazek,324,Zpráva o průběhu IV. sjezdu Korejské strany práce
1b62e52e3d3843faa23170bb5e5eb004,,složka,412,,18,,svazek,324,Pozvání venezuelského ministra dolů a nafty k návštěvě ČSSR
c83af1642400434d8bb88801925e55f5,,složka,412,,19,,svazek,324,"Celkový stav a potřeba změn právního řádu z hlediska nové ústavy a návrhy na zlepšení tvorby, zjednodušení a zlidovění právního řádu"
9a46b5c8dfe5466a81f1a37d7b98a374,,složka,412,,20,,svazek,325,"Zásady nové organizace Československé akademie věd a návrh na svolání XIV. valného shromáždění Československé akademie věd "
cd8bc1217d894a3581e376aa7b3631a5,,složka,412,,21,,svazek,325,Úpravy v systému periodického tisku pro rok 1962
3b606fb1b8a3497a90813fdee6635272,,složka,412,,23,,svazek,325,Propůjčení vyznamenání příslušníkům Ministerstva vnitra
4dc3d682f9a24d79bcbe7f4c9d4c02fb,,složka,412,,24,,svazek,325,Další postup v majetkoprávním jednání s Rakouskem
d476d3ce259a41ff952f4e1311b244eb,,složka,412,,25,,svazek,325,Pozvání skupiny sovětských odborníků do ČSSR ke konzultacím a na pomoc při řešení hlavních problémů železniční dopravy
020f038e99914c8a8eaee29a1642470d,,složka,412,,26,,svazek,325,Pozdravné vystoupení Antonína Novotného na XXII. sjezdu KSSS
afeec6a87a3a49ae9c6c3eeb7873db44,,složka,412,,27,,svazek,325,Další postup vůči Sjednocené arabské republice a Syrské arabské republice ve speciální oblasti
d10fa56a42ad41bab09d5c6931a20b42,,složka,412,,28,,svazek,325,Šetření se skupinou Lukeš a spol. a návrhy na opatření
56d778d6c9764f978748dc3b6124e6a8,,složka,412,,29,,svazek,325,Organizace recepcí (ústně)
f8aaafec645346938b2ed5db93a42d09,,složka,412,,30,,svazek,325,Přijetí amerického senátora Huberta Humphreye Zdeňkem Fierlingerem
f50d19c0db9446dc9dc87064b20ce544,,složka,412,,31,,svazek,325,Přeměna generálního konzulátu v Sýrii na velvyslanectví
3cfcd84d9ce84886a5f30ba2c807ed86,,složka,412,,32,,svazek,325,Poskytnutí azylu občanům USA
78c75a09e5bc4d3ba7c1387ba7e82072,,složka,412,,33,,svazek,325,Dopis Ústředního výboru KSSS (ústně)
ced541e6aa6f4bfe872b79b9adf52747,,série,,,,,,,K informaci
56f594aeb52f4c92bca69ff735370d62,,složka,412,,1inf,,svazek,325,Poslední vývoj československo-guinejských vztahů; anonym zaslaný Ústřednímu výboru KSČ
10580e8e2940404194f7180cb9d6c7c4,,série,,,,,,,Schůze Politického byra KSČ ze dne 17. října 1961
d366154d44034d11afcfcba5f24916df,,série,,,,,,,Program
c4517800489b4818bb7994ebdd5e606c,,složka,413,,0,,svazek,325,Zápis
b7df73375dfe4cecaadcc475ab4e621b,,složka,413,,1,,svazek,325,Informace Bohumíra Lomského
3330d85c5096423583c8458e243021d9,,složka,413,,2,,svazek,325,"Přizvání představitelů politických stran Národní fronty na schůze Politického byra Ústředního výboru KSČ k projednávání materiálů, které předložili"
0c294721cfed4a6fa6e79a6e08d5fd74,,složka,413,,3,,svazek,325,Zajištění rekonstrukce a výstavby Vítkovických železáren Klementa Gottwalda
404dd174ad6741be861becf756322979,,složka,413,,4,,svazek,325,Zajištění individuální bytové výstavby ve 3. pětiletce a její perspektivy
204350e1b90d43749fab9b3f49b64ac6,,složka,413,,5,,svazek,325,Zpráva o výsledcích odhadů hektarových výnosů a sklizní zemědělských plodin provedených k 15. září 1961
efa9fc913f9b46a88ba68a712e786ecd,,složka,413,,6,,svazek,325,Opatření v oboru činnosti soudů o prokuratury za války
e3bf8acde6aa420f8d0866c3333d5fc3,,složka,413,,7,,svazek,325,Svolání pléna Ústředního výboru KSČ
a4188f4c5fd04a448cb871546f8caba2,,složka,413,,8,,svazek,325,Akce k 65. výročí narozenin  Klementa Gottwalda
0ca3a7db88c24648b388bf681a7dae92,,složka,413,,9,,svazek,325,Program hlavních akcí oslav 44. výročí Velké říjnové socialistické revoluce v Praze
185c3447456a4b4195f91b31738fbafc,,složka,413,,10,,svazek,325,Svolání II. sjezdu Československého svazu tělesné výchovy
63ee740463dd4da3ae7736bdd6a40ff2,,složka,413,,11,,svazek,325,Zřízení mezinárodního dokumentačního střediska bývalého koncentračního tábora Mauthausen v Praze
483c361c227c47909815f8291a5f6fc4,,složka,413,,12,,svazek,325,Informování vedoucích soudruhů o usneseních Politického byra a sekretariátu Ústředního výboru KSČ
bbd3cf9a55384ce8a9cf75ce4e48d866,,složka,413,,13,,svazek,325,Výsledky vyšetřování trestné činnosti Ladislava Sklenáře a spol.
1cc3fc5df37b4cf39220279aea31730f,,složka,413,,14,,svazek,325,Jmenování profesorů vysokých škol
